gene_id	GSM898301	GSM898302	GSM898303	GSM898304	GSM898306	GSM898307	GSM898308
A1BG-AS1	4.61559829946106	4.61770359392303	4.4271575164357	4.70496205839887	4.22838319611462	3.94938350450068	4.13577415524126
A2M-AS1	5.73041109181917	4.83325015377028	5.27074922365413	5.44606881272983	6.6782442917989	6.53804686148291	7.07736086151312
A2ML1	4.05797867941545	4.09473634077891	3.89583132871023	3.9128524614704	4.00328202231381	3.91044472501539	4.17820928484538
A2MP1	3.43961223266646	3.75859164104156	3.72819825644677	3.70174526334833	3.5804324728251	3.87614378964419	3.78044343203197
AA06	4.5802141849157	4.21621387408568	4.51174056682061	4.63431353129262	4.11482025507006	4.66307689972026	4.727100927521
AACSP1	2.986964333174	3.67936877283924	3.15450484603764	3.12911003242698	2.93283772461358	3.25699027506349	2.86943541917378
AADACL2	2.93709788094483	2.91878726520708	3.03913551944222	2.83061457544975	2.95657421457961	4.23006058185429	2.98107789354949
AADACP1	6.12329352368082	3.27590787142501	3.21617015064076	3.25764877966936	3.11094570423087	2.97884082135078	3.16490851922068
AADAT	5.46702957161295	5.07982314396914	4.27167337936916	4.31553023195831	5.44938135603049	5.47027898505229	5.33246535370702
AAED1	6.32684458162838	6.39192927710872	6.17412911532099	6.34241355094109	6.11227306757045	6.66314926992095	6.26148327590951
AARS2	8.51428100473246	7.88169033292723	7.60097342169754	7.65306750128919	8.28540502058703	7.96888309602998	8.14828162121274
AASDH	5.03322227442151	4.34935878079579	5.33549316512142	5.24941240022044	6.3566444039081	6.77821568347637	6.53359654759029
AB074162	7.76824359682368	6.62153159973792	6.35761959250816	7.68391783470026	8.15930005706126	7.29611098174387	8.06355972946384
AB488780	6.85164466154902	6.48360520957381	6.56670649808205	6.72991426686244	7.04514228495141	7.03977704485233	6.92868870769552
ABCA13	3.09279659975987	3.0854592875841	3.9995397145593	2.87750899845937	2.87883577224325	2.91805024507032	3.02828115836485
ABCA17P	7.9555290741416	5.35241380722155	5.26654329583717	5.78024256280301	5.42479748238453	5.62359912531958	5.9190883280432
ABCA9	4.00000704600588	3.98328674853626	3.96591905565587	4.12981758535925	7.31035172838834	6.62033053931624	7.00601800520033
ABCB10	6.46565318636249	6.85307514774571	6.54204437204095	6.3101363378085	6.3157926286061	6.29269028671874	5.78357330120967
ABCB5	3.10615429243111	3.28916850678489	3.33058344524313	3.02809000448437	3.65638515655968	3.42649302329375	3.42599942808639
ABCC11	3.32105148405704	3.25894116467582	3.27011315403257	3.06892776231868	3.21936117059364	3.28845416178262	3.25187355652823
ABCC12	3.65074428761951	3.80017979047755	3.64244573884948	3.6477521773476	3.5601590647789	3.6657191942021	3.37663330166089
ABCC13	3.62741299975438	3.41295284164879	3.29302476683391	3.23886728405466	3.17441497674018	3.39950179597013	3.72096910923968
ABCC6P1	3.16165750192652	2.94949520746068	2.99424390723496	2.96026220350401	2.89919283788295	3.1389172800408	3.15585185334331
ABCG8	3.87806022418077	3.84540882425015	4.16186616060906	4.22932648621532	4.00621730113284	3.91877927257503	4.15013388936309
ABHD1	5.27288867230191	5.30249876871982	5.42097066084216	5.27505391528011	4.41221061794901	4.59522512308042	4.92257033080701
ABHD12	8.29197673191214	6.957159503674	8.37282107092411	6.5049425379361	5.40663149521394	5.08946247398093	6.71518402302476
ABHD12B	3.18361153580676	3.20191926008351	3.15343800425261	3.23029053630352	3.25081927000931	5.93195747439683	2.93100122095648
ABHD13	3.33500620675203	3.02140519135026	3.58391467366605	3.39782407801784	3.96674931438013	4.59136659255241	4.0424829088106
ABHD14B	9.19812869104767	8.37628950010478	8.13376848124366	8.83521993803347	8.09998518380193	8.1626628692455	8.24773106808686
ABHD15	5.26041050236865	5.30136522270083	4.83781996561561	5.03439791241121	4.69060462746038	5.28773355380137	4.83814342214594
ABHD16A	8.58398463600862	7.73636577486436	8.03821221738704	8.10154477018899	6.61836940531882	7.05751823536146	6.81329631715557
ABHD16B	4.24899294772859	3.89261192057752	4.13546209724208	4.1129937114794	3.70108019444751	4.10550128628804	3.69827338683721
ABHD17C	5.89583035328449	6.70877454403537	6.16782785383515	6.39600068560503	4.6343629203742	4.53766296189237	4.47198933065607
ABI3	6.43930995429549	6.33242304569179	6.79775418180369	6.80343486035347	6.11277799699451	6.21525545600051	6.05488513267015
ABLIM2	4.79414000470735	5.11645069842447	5.00584518645251	4.88171568416283	5.33573266605214	4.7423935722354	4.75991279716573
ABRA	3.14598686684151	3.10677203688541	3.07774301718505	3.1810527240712	3.23008497974763	3.25528188006286	3.06752764761686
ABRACL	7.1406129889594	7.62476759691039	8.39745745891922	8.12591967749194	3.6046137860882	7.19104592988953	5.17572710021527
ABTB1	8.75082617732042	7.5570205044307	8.25997048846227	8.13203599511735	7.41545381592067	7.30286582971239	7.3431518514829
AC000111.3	2.76652330035096	2.73817803112824	2.60462557582314	2.69555807369752	3.30362367527825	2.69598758392908	2.73465555601784
AC002059.10	4.75057660916581	4.86196352899516	4.77617164324743	4.77913284534197	4.8215064220254	4.66958693694664	4.49801208072042
AC002064.5	3.13808404842303	3.15006881165517	3.17215015159701	3.1303327854167	3.19912821261296	3.10542359916675	3.14180813761416
AC002310.12	5.44882119079434	4.35099324186786	4.85664031981757	4.64331501782576	4.1223936791624	4.5127790395594	4.49472525431288
AC003973.4	3.16192798706806	3.07167446469336	3.08173554762045	3.01581198081209	3.15779365589888	3.17149273686305	3.39276674086014
AC003986.5	3.55287478276751	3.76454684822039	3.85151345899572	3.8013134514684	3.98021646642424	3.5388554255784	3.71876893917575
AC004158.3	3.00821499418971	2.92057595272897	2.97490305546074	2.81687062677865	3.10107152864635	2.90857678732058	3.1252401828185
AC004538.3	3.52345865003258	3.62889590713821	3.84098853538995	3.96356263520136	3.9593523693924	4.19316129676596	4.44002397713224
AC004951.6	10.0426671799346	9.1325415639041	9.12365729176277	9.10350204791943	9.48884930337169	7.46519434332553	8.04868314060286
AC005162.4	4.36000673801008	4.49164711208686	4.37920132715659	4.03783183816993	4.34797730108278	4.14719507089345	4.57963017091053
AC005224.2	3.65064742514141	3.67465854912434	3.64785134792717	3.82758063056255	4.43425562583283	3.97876142425945	3.64346094037791
AC005256.1	5.94361407460015	5.81814211014971	5.9362127215714	5.742148687181	5.17455556117917	4.97465080935513	5.66017400606206
AC005306.3	6.47399490840442	6.31165144816021	6.31165144816021	6.42650113348958	5.97854690758335	5.58880278484933	6.26671918933389
AC005498.3	3.48290959090676	3.77895112470318	3.57569541591125	3.60883261053101	3.76762351405503	3.8294866928646	4.00085447273824
AC005523.2	4.50156853097511	4.62964164899049	5.0074489967582	4.81082891065215	5.29410392740438	5.03535023935581	4.71807031251531
AC005523.3	5.24041589995414	5.20977929808605	4.84676078555333	5.25139025617146	4.59149966254538	4.88972808467414	5.00642749251407
AC005537.2	3.50691906857635	3.43162568288371	3.51092027398842	3.75610362988578	3.53936341441123	3.37711958749464	3.39496381600054
AC005592.3	3.23246241942371	3.13895388310561	3.26304091572915	3.41221538659596	3.10687744785023	2.94004024966573	3.28949966112427
AC005606.14	3.3486245878249	3.57866383677907	3.15802969009277	3.27128829180064	3.07235450485481	3.31698930126074	3.04135058999474
AC005754.7	3.22449459392014	3.33564623215303	3.4451222573097	3.39513377099454	3.2925649575555	3.25194607869803	3.53606307588119
AC005785.2	4.54708188333002	4.76481407227616	4.44972664739918	4.86658026047759	4.57565481958864	4.50109229534858	4.65945957933573
AC006026.13	4.23540304454252	4.48772223929797	3.8846961943439	4.83629976220462	3.44802257059848	3.97171527433635	4.20481060160773
AC006129.2	3.05993573731174	2.76917402250313	2.77747522415667	2.84091129330775	2.89018190588932	2.87561966029723	2.88579765906735
AC006538.1	3.18778913890649	3.02581577993983	3.3690172314761	3.16175827942052	3.37600794296565	2.83002404004621	3.10458211235785
AC007228.11	4.4005716687335	4.60195479600448	4.61752291369341	4.70443777275953	4.89095609047195	4.51768336638468	4.43389307461443
AC007255.8	3.54742220763981	3.54622015158919	3.68393341687909	3.52506569027997	3.5156747465156	3.98183074277395	3.92628124475992
AC007349.5	2.96145397483802	3.12273322874617	2.99267876758874	2.97278207574356	3.06733101264726	3.0647536180335	3.1541965760316
AC007362.3	3.79353366144312	3.65658759474789	3.82765998303626	3.90069107410908	4.01781210883057	3.76010534919514	4.25381601736157
AC007364.1	3.06607547192859	3.12378071589575	3.15062421262365	3.09522647612484	3.35032477118262	3.24728124058698	2.97883843962371
AC007365.3	4.60329736295618	4.62276663760725	4.60773459674099	4.60957080939099	4.4739254384626	4.70205557501008	4.60360544291146
AC007401.2	3.63951647979509	3.59048350948324	3.72707282900209	3.86114420965373	3.28407405655831	3.2008745266041	3.34273981056128
AC007557.2	3.28825346549868	3.34643916536991	3.29993702948039	3.23217399060281	3.12310930427863	3.11541988805367	3.2204904266211
AC007680.2	3.36452511673266	3.46328069020642	3.19974222614221	3.38871816596637	3.2539131105073	3.49393728236123	3.74662503399191
AC007787.2	3.89581803027704	3.97668086115081	4.26868122265796	4.17109564713896	4.20720990192995	4.2947635472645	4.22068580046695
AC008088.4	3.84755721159585	3.7980410757424	3.57367469171266	3.48804784367458	3.69809895646492	3.95151656664032	4.26058932023624
AC008746.12	4.85366232025409	4.02055052354017	4.53349288529627	5.02097478281332	4.86969911129268	5.12127756220758	5.51269255648466
AC008753.4	5.0260191395642	4.98674833531517	4.86179519640861	4.7637013302466	4.94132686103957	4.14018276829881	4.55715906963361
AC009120.6	6.08589563786441	5.87131547315006	6.74429769257196	6.46132064699597	6.77776389996877	6.69142610023877	6.72292917332417
AC009133.15	4.02914805258182	3.97287362312445	3.71368261507501	3.85058388479125	3.94075647682925	3.890982731651	3.73562705000476
AC009502.4	4.3239815099973	4.35588637865777	4.43883637360705	4.26773670825507	4.39261362018698	4.45534480492313	4.46579706047698
AC010095.5	3.15425256019664	3.08917689073467	3.23817737198111	3.01404815122258	3.12089268337299	3.06884413674408	3.08933925740039
AC010145.3	3.76762351405503	3.82343890987604	3.94775315550519	3.7401484889355	4.08228453703621	4.01319429701875	3.88100796654581
AC010145.4	3.93133516736974	4.07621418278427	4.03063466469601	4.12610407458742	3.85803862428353	4.08645494787289	3.96162124435818
AC010524.4	4.59503777127628	3.98964650733428	4.25006609999307	4.44299756137699	4.52930881786001	4.24256743387249	4.3203830860211
AC010980.2	3.75574173245029	3.53483816538036	3.7021127099878	3.6969959183968	3.58578365601715	3.13916838749898	3.75010282858638
AC011997.1	3.24280202955629	2.93021136534291	3.28872984697243	3.18616449367002	3.1066179390512	3.03241001156735	3.08196620538342
AC012360.6	3.73444727611976	3.66428416661713	3.56558514563116	4.02389854617316	3.79591346564302	3.75044078870794	3.84258490113498
AC012499.1	3.4063336309805	3.66738336321385	3.85209245920475	3.1965377112306	3.21448854409284	3.1270391412478	3.11137248743452
AC012531.25	4.47789944032682	4.2534136195577	4.61127059011103	4.25044219483947	4.31968539955797	4.2865837794763	4.62988895242284
AC013463.2	3.63630886466451	3.57927454173351	3.52435790545997	3.97044006527349	3.51585070994249	3.42686560395438	3.27707369582656
AC013733.4	3.02221252443736	3.14543687278473	3.0333388512714	3.00286043705069	3.25894116467582	3.02938865115748	3.22643340574326
AC016831.7	3.91072677809285	3.6767611581387	3.60511194618447	3.97952746850061	3.7733094763416	3.20898643739474	3.52065072498392
AC016999.2	4.02890396711219	3.88117929133238	4.11066287888294	3.97196062090128	4.0199010690525	4.29278360081512	3.65271184884873
AC017002.2	4.20636289480281	4.31459860897017	4.20878462776248	4.11317292798185	4.24364163967155	4.42470809009262	4.29675329896041
AC017104.6	6.40188693753209	6.49791577241473	6.30850926808984	6.40310580968672	6.65878233716863	6.89631283792554	6.58308744847754
AC018462.2	3.11007081243334	3.19144304048172	3.08008924554446	3.18816627733965	3.41912994070126	2.92793767677413	3.15123368977411
AC018755.16	5.81433716930164	5.53510086796617	5.86807025478719	5.89372475059944	5.73235275325082	5.64488753714396	5.76319766141142
AC018755.17	2.97923800297103	3.03985281094901	2.82533959523096	3.1056985581438	2.97991793998198	3.12828599456506	2.76760629673863
AC018766.6	3.68614703133517	3.68984753268244	3.67442259169759	3.77106797740493	3.76762351405503	3.43125820820987	3.82358112083849
AC018816.3	5.3483949463641	5.23968471785885	5.27253891941954	5.37541707530856	4.93587232318691	5.29128348209281	5.67135350218748
AC024560.2	5.2907950210702	4.94538134641831	6.48827075274581	6.85014172571697	5.56942146509602	4.68876326439905	5.52242388013073
AC025442.3	4.60460441756859	4.2348910916475	4.29292133187795	4.60110621674113	3.86607013592886	4.09892470376435	4.26329611863891
AC064852.4	3.24902991070763	3.30930492340938	2.9787081907813	3.08342993633526	3.00255265164898	2.8506749612615	3.0587035429695
AC067956.1	3.06262568452808	3.16737814393719	2.98424989298947	3.17395566155697	2.88326757609378	2.8166434457606	2.92224641441467
AC068138.1	3.70019241436212	3.79605038103813	3.83614047486572	3.72262354404758	3.69293495065419	3.67460895565358	3.63039775346958
AC068831.3	4.1853346977468	4.08051184039376	4.0832833928542	4.06497124927537	4.29315232055004	4.09432652233041	4.41890214241491
AC069277.2	3.00112072966049	3.23921438797579	3.2495165024625	3.41273501859305	3.27595686960643	2.95316875205122	3.27003850688376
AC073283.7	4.82915739945675	4.97597393792437	4.93311895850901	5.0483927876337	4.72990030611332	4.80379648387845	4.89177352435819
AC073321.4	3.8540641677421	3.98037592295475	4.14126963592042	4.10151397250049	3.86937515699739	4.00678371572967	3.85076960278507
AC078842.4	3.24138369161851	3.26899335660933	3.3042997225612	3.28773526953237	3.28522977845451	3.20930047591781	3.42599942808639
AC078883.3	4.16350498365006	3.94938235470811	4.09149752946626	4.2187999910296	4.08232677115632	3.93505366961415	4.81051762383192
AC079305.10	4.0164115321278	4.18174451211261	4.08733598521423	4.09118710888453	4.07746577842783	3.84298843326007	3.90845675667699
AC079741.2	3.2160865510053	3.43082881039579	3.41004036420046	3.31714080154554	3.39883280913583	2.92481057671359	3.50277929646735
AC079767.4	3.10213664716005	3.25439714863739	3.18334940709347	3.22388371916074	3.16219435598911	3.13716610890061	3.14476595232198
AC079807.4	3.32033161827828	3.14319576048465	3.20617221377106	3.25670040829502	3.24601658616062	3.02084816385458	3.81368497577881
AC083843.1	4.5429380822805	4.8639340126653	5.51038633439267	5.77274996345853	5.20486617020372	4.68810169965599	4.35588637865777
AC083949.1	4.01472213345794	4.29122334959153	4.36738023344317	4.24940307316268	4.52487699256689	4.24377061519722	4.01507411596397
AC087501.1	3.01123443687789	2.93907968787112	3.23857177095011	2.76282047496358	2.88621780133874	2.99243285658854	3.05454301186342
AC090627.1	2.99743478088346	7.7385523145496	2.9244590059283	3.14695078817013	3.10107152864635	3.14716719493207	3.02828115836485
AC091133.1	7.108478912582	7.36251570501182	6.96305110363133	6.89893540483656	6.60176389429587	6.64601597415812	6.54056322492724
AC091633.3	2.94036666684869	2.7235807717159	2.82538109498103	2.85250434914235	2.89802082924532	2.78851548589004	2.90012295576364
AC092155.4	3.44894513128078	3.49630693574051	3.45116336952372	3.49600490914791	5.57814336191445	4.93812938148699	5.63772772285682
AC092192.1	3.09145346771286	3.00373286757815	3.1283461055991	2.94788765046187	3.18270026130159	3.2559968043878	3.54620772475144
AC092620.2	5.32083846366706	5.36101306425248	4.7443242059074	5.02760838412172	5.21236633977048	4.96690355876192	5.03181276436614
AC092660.1	3.54207757270548	3.72612559246323	3.79553968577388	3.82276918456868	3.95039331130893	3.8904970073378	3.74948976845785
AC092667.2	2.98715292284221	3.10443711984922	2.87378855905324	3.01773038860954	3.41789812647426	3.0493041962666	2.97154326679536
AC099684.1	3.70833452488928	3.30041567315091	3.48485832696745	3.43419685188936	3.69943914435559	3.64286747068301	3.78887019517764
AC099850.1	4.71388965682068	4.08228521741556	3.988026379924	4.00898362004675	5.83269447508313	4.84335873754273	4.68898345251937
AC100830.4	3.69268706840917	3.96926058182357	3.89691877801102	4.18857226215066	4.84649255776374	4.06333311999737	4.01094565191241
AC104667.3	4.66123600450962	4.79881646239855	4.43549135901916	4.39740616336969	4.46260678915219	4.30257263360946	4.86517929290051
AC106801.1	4.91086516751958	5.27140818945425	5.28512333476263	5.16445379404789	4.60329736295618	5.16445379404789	5.40433422150614
AC108056.1	2.97202684021405	3.03948974280808	3.10825889978696	3.1207333634824	3.59842416908084	3.03793142832697	3.12577286784212
AC112198.1	3.67417190234422	3.64172655242748	3.99186029504548	3.70428193489534	3.52935212861551	3.88483374101271	3.41462526620548
AC114730.11	3.54970000828636	3.52273932141642	3.50660665847739	3.73855700873721	3.59491641642696	3.34908377643189	3.41925631266235
AC114752.3	3.05281430729301	3.27746569437129	3.2479847815783	3.33828938335235	3.15779365589888	3.10486965395881	3.04937787335207
AC124997.1	3.23300294027817	2.95057512435388	2.96818137480313	2.98855510407766	2.93453605729708	3.0616146366308	2.9914867401286
AC136289.1	3.25368911473475	3.21622987066933	3.23607759770936	3.11851711334768	2.74203321340029	3.18036807618993	3.11621193209165
AC139100.2	4.69508678347996	5.02258861661089	5.05921637636653	4.95229680544475	5.67220123907821	5.26355877881748	6.08236447417847
AC139100.3	3.61401719947779	3.38973573750679	3.48183588916091	3.48021992336214	3.26907494938565	3.35174245346675	3.34801679717541
AC141928.1	6.49383116541302	5.79039555562897	5.81579940097433	6.10073320249685	4.43514849476632	4.64527332708339	5.24305049372456
AC144652.1	5.19694928351796	4.77461094203224	4.75490660598243	4.79313199850798	4.56625882344015	4.79443587095829	4.38004085387731
AC145343.2	4.95467323201127	4.61395816915208	4.89874558217744	4.55126760895798	4.32226650847271	4.28349348500827	4.35319943594828
ACAD11	8.06875779885631	7.14133774280509	7.31958224262852	7.06206588815477	7.46040881007846	7.44780212392441	7.53645820210966
ACAD9	8.71424250298773	7.87805702179956	8.5328280648312	8.42521726398244	7.45734959220777	7.58362095930951	7.53911641598977
ACAP3	6.37855970221372	6.18473775337363	5.91889032034752	6.32874593248103	6.18732830163904	6.06974680065202	6.07105049083991
ACBD5	7.34647994722914	7.96071510942533	8.02256301741217	7.9925690571144	7.83105990422529	8.06774297260968	8.06890551967359
ACBD6	8.31348791987906	8.07599522156391	8.02785944569943	7.690834401348	7.71959424992768	7.94385501384161	7.84389711808883
ACCS	8.19363022457013	7.83754601191085	7.50438062820925	7.61221940996475	7.4220740530889	7.2129609972179	8.21780668038466
ACER1	4.0424829088106	4.13636827586705	4.25842001995536	4.08300846273465	4.15379709498022	4.10624869055488	4.12491394827008
ACER3	6.38827892863632	6.61378960828139	6.06951277095841	5.97240000535867	5.66019444435257	4.60628209235443	4.74938166380999
ACMSD	3.3594298304853	3.22830587154772	3.04495786672129	3.05756609384198	3.30066299782882	3.09920128766431	3.26543949959577
ACOT12	2.85088493034782	2.90691830861843	2.71956110425857	2.93415495449215	2.98271980865041	2.67367793050209	2.89675745961099
ACOT4	5.50351386420137	4.81385788689108	4.5216582360235	4.59092267312612	3.94865627055054	4.06948301593563	4.61353223543822
ACOT6	3.52402887570225	3.39764095352389	3.35338619596521	3.01202573984688	3.46370303804336	3.47802375763569	3.04332195254076
ACPT	6.00529283489476	5.93457416560288	5.93825920336321	5.97866535597378	5.75285181428903	5.58056104361887	6.07087597314224
ACRBP	5.73780976247698	4.66234617214526	5.31182824321643	5.5272738094129	4.86490645682325	5.02625274470738	5.36332867835541
ACRC	4.95583426105329	5.00624801915596	4.76790131540091	4.71027487704834	5.07225274923482	4.99282980513021	5.36118016486143
ACSF3	4.17518046434133	3.70195350353944	3.74601741128195	3.59387759181329	3.8629786547083	3.74601741128195	3.55304700500432
ACSM2B	2.94883570453286	3.1367783754567	3.17882821877488	3.14968947228131	3.34655182439894	3.11923758352387	3.27927478069661
ACSS1	8.55962816252071	7.48818222937109	7.90312052728511	7.86414279674853	7.85172523772559	6.77612901532315	7.50552955875808
ACSS2	8.16038519525687	8.01480493839667	7.806896390916	7.83664150374523	7.10225554670816	7.14162688742316	7.18841987046256
ACTA2-AS1	3.71203620155138	3.65838145137236	3.59006341259478	3.28512058269681	3.54905500428712	3.68421011782293	3.55228355519724
ACTL10	6.01951439730962	6.00589915577095	5.40002483571828	5.96226657370323	5.13047686506922	5.04979834694059	4.99420267852483
ACTL9	3.74682883024533	3.40437259242066	3.5998848936575	3.61011911827104	3.40538887764392	3.3207259602237	3.48187548153155
ACTR3BP2	4.12125405223209	4.15634690739285	4.12543212587429	3.88129925185035	3.68540510779308	4.07490155752051	4.20883436250707
ACTR3C	4.90314634849802	5.66980782511379	4.94884148329844	5.81522643104634	4.11109587690795	4.23304635791803	4.20093269769379
ACTRT2	3.98127422232432	3.82012693774749	3.72124368721825	3.91273882675246	3.82418656780576	3.67479298042947	3.89190153426434
ACTRT3	4.64249340716241	4.74440558156709	4.54947754499086	5.26054281221807	5.41706203221105	5.42533102776953	5.66351264430093
ACVR1C	5.85993264710763	5.45323613082968	5.02491146601605	6.72978011893447	7.17883376897292	6.05167857900716	5.40346652030193
ACY1	4.51583215747929	4.36867886281328	4.61522029901459	4.33758339920401	3.88514938651788	4.26934262067929	4.01223126175758
ACY3	5.47006894854113	5.16102330951657	5.26946117159007	5.17764633918487	4.95036993349359	4.67774647680764	4.90578070590199
ADAD1	4.15256330497777	4.17036140294967	3.90800808388927	4.02184962216694	4.12256782197016	4.23146628529797	4.13756556347396
ADAD2	5.78251238834679	6.03672097915514	6.02961742052437	5.73163996697329	5.36339925060959	5.60495862096983	5.76465871969324
ADAL	3.93780485228271	3.7093347337563	4.07303596321774	3.94357486502288	4.0757026050713	4.26332053587135	4.0991515438007
ADAM1A	6.12773264544814	5.26863412647953	4.96916008209058	4.86784374314519	5.23982190196041	5.5864392337172	5.43075119966917
ADAM32	4.80337335727442	3.8066682268335	4.28736060640221	4.69201639210378	3.68784206682676	3.42269249415266	3.9950459175556
ADAM33	5.91628100620069	5.51599910919699	5.00493245974441	5.36645338883894	5.94427720742464	4.99183979796689	5.00881359261261
ADAM6	3.88465709500456	3.87017551982245	3.81075984933602	3.89971472118305	3.92133433286574	3.98037592295475	4.01664569051422
ADAMTS10	7.61276814187163	7.17985810634851	7.23623192333343	7.41786337491884	6.76181093786956	6.84164334788941	6.35514921559525
ADAMTS14	5.93749576386653	5.61531973352659	5.37690354297566	5.67618951112363	5.09086637072466	4.80387165053017	5.12435460405893
ADAMTS15	8.56341414973569	7.2317216747225	6.20609465879768	7.60786593484264	3.78036771055956	3.61831364109488	4.04917392463381
ADAMTS16	5.00302897223922	5.52455838743378	4.79758801646084	5.66006751715541	5.95616973835675	4.5018460472446	5.25434821513381
ADAMTS17	4.00484998983258	3.49941481292166	3.41918776326282	3.77720844492491	3.7662896234201	3.65266187120921	3.38291624833699
ADAMTS18	3.6047808316342	3.94124563317734	3.79136560999146	3.72016932792875	4.01158348141174	5.57186952426473	4.02337536076559
ADAMTS19	3.86823829701418	3.82370267126282	3.65547282218671	3.92579362630613	7.93852260847318	6.05198130574027	4.9439064213122
ADAMTS4	4.32923268068194	4.47708423784365	4.30514287044844	4.45721945343905	5.14965189263629	4.47708423784365	4.73448918218615
ADAMTS9-AS2	3.44942584575461	3.42599942808639	3.11131996898711	3.4586341858602	8.46155123375872	7.84388680756621	7.05739569155698
ADAMTSL1	4.95002747959597	4.88123916240419	4.89919739319913	5.19237946251538	6.04921494542785	5.25740743766678	6.59626431860854
ADAMTSL5	4.6779174900484	4.78456357740738	4.62281062105809	4.79986046207883	4.69776397776506	4.73124053372789	4.66501850251533
ADARB2-AS1	4.66698926595331	4.68424561353283	4.57503779985382	4.49117399371235	4.76884913557665	4.72567040486451	4.76884913557665
ADAT2	6.07002587055304	5.86511053712685	6.45733666679356	6.47986644409222	5.31496289448329	5.29128348209281	5.8835269036392
ADAT3	5.59663256936903	5.93268532912555	5.51112478511686	5.63801804966239	4.35070982041313	4.51657099682769	4.41139638589104
ADCK1	7.22885123790449	6.6379150466403	6.87800564879972	6.65583601311135	6.11045718157771	5.8488234758943	6.24338538535104
ADCK5	5.92205562911084	5.71030069470028	5.40962295918614	5.9164245261928	4.45011426492656	4.58577326977336	4.8130351699668
ADCY10P1	4.83628936842501	4.32359736091179	5.84047252409831	4.76895720944233	6.62951093416279	5.40203084218073	5.96491701467568
ADCY4	6.91593038427211	6.97712471319724	6.88906390459526	6.92922892011636	6.23513710009037	5.87099383958182	6.38583959210998
ADCY5	5.12121329330415	4.75882897189292	4.30318594555604	4.41890214241491	5.36820684846829	4.65671770359735	5.49020758328619
ADH4	7.55346669324477	7.66740059359564	7.63324257370394	7.62476759691039	7.69818418158472	7.59176554373294	8.2786316939084
ADHFE1	6.60619254206819	7.100285816008	6.81517356234114	6.71791311568987	7.69089022307613	8.05761181309452	7.40249597429046
ADIG	5.83963553106018	5.54449890873364	5.68338999057672	5.59409810126736	5.73832372401846	5.96016401144962	5.79105983102557
ADIRF-AS1	6.32078350090196	5.77284680441111	5.99884850958095	6.34102028147752	5.78185587375245	5.29383614612044	5.72296205517401
ADM5	6.19143964954117	5.58832624636237	5.66980782511379	6.08176027248464	4.99640181908841	5.07808241553927	5.65004440235385
ADORA2A-AS1	3.69687627263998	3.54691503690348	3.63884916011659	3.63432203334247	3.5537070658762	3.41452459161153	3.77182382136907
ADPRHL1	4.63583076697571	4.61726775485487	4.90019078161817	4.58112515856301	4.93566019651432	4.98048607813633	4.7120078990971
ADPRHL2	9.05242493751593	9.57665103529939	8.49804734393565	8.93557135574581	8.02002192047294	7.94351759398313	7.90491174776729
ADSSL1	6.51325841768137	5.74611539950386	5.08370907771275	5.24342361782311	4.645413020536	5.97765513388626	5.31408718506713
AEBP2	3.37259542471481	3.13931045230082	3.08945762250265	3.21705163256598	3.96162321925538	3.57310457371671	3.55304700500432
AF001548.5	4.44443383571936	4.47727930035646	4.69074518361521	4.11658659056613	4.25568228662782	4.67209092026824	4.35094799357694
AF067845.1	3.69581040970371	3.4768980017279	3.23846105307697	3.34563480925195	3.4022539018933	3.58425383583562	3.40184218409142
AF075036	3.64506511929141	3.6409894756361	3.72691637850375	3.38565650970046	3.36857287311955	3.94890532309413	4.09376448494065
AF086102	3.75575659786893	3.59847889493752	3.69809195915476	3.57118049410414	3.89139221195716	3.56192056139229	3.56945514209742
AF086125	3.21075579396056	3.17716523409255	3.19888435189587	3.09150129335751	3.21547764492873	3.18106652769515	3.43057482194853
AF086126	3.14390469488928	3.06619881183207	3.0254312499847	3.18357201233972	3.17300995577924	3.1109095822149	3.0800537939923
AF086154	3.67734536636688	3.69490283942419	3.71356835153697	4.21792046113466	3.40828152426583	5.74799446659598	4.00234743933699
AF086184	4.09826937316591	3.62265081487787	4.07857191290273	3.9240305269655	3.78501918866382	4.01810653987454	4.1378110323671
AF086219	3.72078862450893	3.76752585164536	3.67707305813547	3.65486285771462	3.74454586329039	3.69984067456279	3.70667968811519
AF086288	4.65570198458732	4.38379269682325	4.15259577096535	3.88209409370911	4.36420423287865	4.83913937297615	4.47703170334491
AF086294	4.10632017318999	4.27025294722331	4.2619036241527	4.28153216862396	4.13139847556285	4.29278360081512	4.20879043714287
AF131215.3	3.34931802735171	3.1956056911572	3.44461465060438	3.45386019681994	3.12992583830481	3.56560377949205	3.40898879894084
AF131215.4	4.4729377074107	4.04534208506903	4.31526802071798	4.75346803433732	3.72261640026236	4.52014561934026	4.558677662327
AF131215.8	3.78178518017507	3.02374154327391	3.4044267035943	3.76137867062138	2.8580544711732	3.24138369161851	2.7947319932528
AF186192.1	5.00704763876567	5.44758274410386	5.12501511025583	5.09468684301967	4.94174138580787	4.93793815505463	5.07561770598518
AF213884.2	6.68003175648436	6.56000459868131	6.42007323500782	6.59801857952072	6.49452644366326	6.6325750302868	6.68142307614811
AF279780	4.09805956553942	3.5273592837283	4.2546098471037	4.0319397328175	3.25894116467582	3.37020589000911	3.37826161883521
