gene_id	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_S5_Slot1_7_1_8641	Clinspect_E_coli_A_S7_Slot1_24_1_8673	Clinspect_E_coli_A_S14_Slot1_11_1_8645	Clinspect_E_coli_A_S20_Slot1_20_1_8669	Clinspect_E_coli_A_S23_Slot1_8_1_8642	Clinspect_E_coli_A_S29_Slot1_19_1_8667	Clinspect_E_coli_A_S34_Slot1_18_1_8666	Clinspect_E_coli_A_S39_Slot1_26_1_8675	Clinspect_E_coli_A_S42_Slot1_21_1_8670	Clinspect_E_coli_A_S47_Slot1_14_1_8648	Clinspect_E_coli_B_S53_Slot1_22_1_8671	Clinspect_E_coli_B_S58_Slot1_5_1_8639	Clinspect_E_coli_B_S62_Slot1_16_1_8664	Clinspect_E_coli_B_S66_Slot1_13_1_8647	Clinspect_E_coli_B_S78_Slot1_17_1_8665	Clinspect_E_coli_B_S85_Slot1_12_1_8646	Clinspect_E_coli_B_S86_Slot1_4_1_8638	Clinspect_E_coli_B_S91_Slot1_25_1_8674	Clinspect_E_coli_B_S98_Slot1_9_1_8643	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_014_R2	BBM_673_P283_01_VEB_015_R2	BBM_673_P283_01_VEB_016_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_018_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_020_R2	BBM_673_P283_01_VEB_021_R2	BBM_673_P283_01_VEB_022_R3	S20230516_EXPL1_LiSc_SA_S610_RT_25_s2	S20230516_EXPL1_LiSc_SA_S610_RT_26_s9	S20230516_EXPL1_LiSc_SA_S610_RT_27_s12	S20230516_EXPL1_LiSc_SA_S610_RT_28_s17	S20230516_EXPL1_LiSc_SA_S610_RT_29_s24	S20230516_EXPL1_LiSc_SA_S610_RT_30_s30	S20230516_EXPL1_LiSc_SA_S610_RT_31_s33	S20230516_EXPL1_LiSc_SA_S610_RT_32_s38	S20230516_EXPL1_LiSc_SA_S610_RT_33_s44	S20230516_EXPL1_LiSc_SA_S610_RT_34_s48	S20230516_EXPL1_LiSc_SA_S610_RT_35_s51	S20230516_EXPL1_LiSc_SA_S610_RT_36_s56	S20230516_EXPL1_LiSc_SA_S610_RT_37_s63	S20230516_EXPL1_LiSc_SA_S610_RT_38_s68	S20230516_EXPL1_LiSc_SA_S610_RT_39_s72	S20230516_EXPL1_LiSc_SA_S610_RT_40_s80	S20230516_EXPL1_LiSc_SA_S610_RT_41_s81	S20230516_EXPL1_LiSc_SA_S610_RT_42_s89	S20230516_EXPL1_LiSc_SA_S610_RT_43_s92	S20230516_EXPL1_LiSc_SA_S610_RT_44_s96	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s50_X011	CVT09_s55_X012	CVT09_s59_X013	CVT09_s61_X014	CVT09_s67_X015	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018	CVT09_s90_X019	CVT09_s93_X020	CVT09_s99_X021
P37759	22.1609318449026	22.2060798472728	22.1958083772744	22.2395424998801	21.9516573923089	22.200892268027	22.0704189688665	21.8263288248205	22.3198751296041	22.3028122945874	22.5851627916702	22.5123139813896	22.6254912285289	22.3488326681009	22.5860200039928	22.5450913821229	22.5601640328339	22.5351934706735	22.6147775362567	22.5174214128023	21.8608306471939	22.3343304351828	22.1414876684076	22.2359191597432	22.266848111188	22.0604569892097	22.1777830397986	22.2511588822483	22.2180339867435	22.1081047234683	22.4014127840295	22.4541097616095	22.4448946691754	22.628305222843	22.6075858707128	22.509983235997	22.5132980440486	22.630432066202	22.5188362888147	22.0238120512223	22.0808213047294	22.2643471735255	21.8178021608924	22.3467453964513	22.2052287718622	21.9437406663057	22.2638004848263	22.1165238931725	22.5679346350341	22.5006094660141	22.6602654701413	22.5869502431704	22.6349962432667	22.5537077523748	22.5984099720332	22.5747651303378	22.5815614966116	22.4419486714797	22.1815377475589	22.3155156779032	22.3348354391063	22.3262135688278	22.131962345221	22.3225226562373	22.2317516896104	21.8724158263106	22.0361581746928	22.1421886526053	22.5393048318191	22.5396222144879	22.5833984399878	22.565703707304	22.5802575667872	22.4065822259153	22.4329473375614	22.5103398606913	22.3973285198143	22.4459424322784	22.3443429790232	22.1019161413822	22.3797528561645	22.2598708346377	22.1907751503648	22.1020259956291	22.1407047556434	22.3230807497196	22.1531961605501	22.2335469054646	22.4857773703029	22.3283583770103	22.4682411466828	22.5951905496963	22.5750926936262	22.3852226374001	22.4558358902707	22.4483193293683	22.4476257496793	22.4649700343469
P37760	22.7329448861456	22.7296947066434	22.6499778430569	22.6756419565045	22.3049842566903	22.7070528222287	22.6617822517995	22.1742245672041	22.7994173741813	22.6919480447038	22.8689396046855	22.9267616581638	22.9607556796572	22.5260494182009	22.9844100800776	22.8347583216231	22.968846462954	22.96083487358	22.8750019993708	22.9277107085986	22.7783405332864	22.5961531694194	22.7282102820412	22.8159105690204	22.5649382012258	22.7831412706242	22.6596902931274	22.6030157543997	22.7837946152299	22.6671513022439	23.0521767132273	22.9702873823458	22.9939799547321	22.4867749541636	22.359011825282	22.799938696925	22.8767845961444	22.7570156880967	22.7998279254485	22.5524633657438	22.6238601076844	22.7373851734255	22.2857647249752	23.0021718456985	22.6040050502742	22.509095254953	22.7459395123081	22.404803977026	22.6817052621041	22.9051583750799	23.0333206561078	22.8393661576841	22.9155691618473	22.8861796493344	22.8896165559405	22.9486083789333	22.8955324918309	22.8774572465415	22.4961005418992	22.8610759598574	22.6294099074642	22.8272718625409	22.5302989170131	22.5409342127356	22.7164982258242	22.2731976490514	22.383374154363	22.6698526759939	22.9494381252255	22.9241568434373	23.0442037884806	22.9499256496299	22.8088318053079	22.8873764718138	22.888348571085	22.9197958352094	22.7486794068574	22.912857523626	22.746790390239	22.2178470196738	22.7970436133159	22.5161871347139	22.4798656350115	22.3892168798036	22.4444857059669	22.9598359302728	22.6637870211413	22.4202253571024	22.8706142586797	22.9839365767693	22.8786980604356	23.0587231576919	23.0262079945114	22.8895367644783	22.8278254451056	22.9656711401267	22.9857183250642	22.8525294092486
P37765	21.7599889744168	21.884283904244	21.5430812423208	21.7100299949826	21.5226591826189	21.7295126480983	21.6901782631879	21.0039904729421	21.747384571923	21.6860583065011	22.2039316588266	22.2679650274715	22.2757982395004	22.1160687782836	22.32663054664	22.0283875478824	22.2606715061036	22.2498968073913	22.1811546943803	22.259693533334	21.6060505794269	21.6379539110837	21.9122976748075	21.804036558449	21.4306275614532	21.6955017705586	21.8692613962667	21.4335354651553	21.9461502799096	21.895966113281	22.2411289839055	22.2133963306285	22.2385284373466	21.8486259226937	21.9594802217162	22.2554007701374	22.2124753771334	22.0972596490627	21.9702285402715	21.5973026443013	21.5959925676425	21.9093832487842	21.4236459097014	21.9256659957755	21.7302968958709	21.5435274905768	21.7403966163893	21.5241335186314	22.0569883951261	22.0883561642744	22.3436500515236	22.312721949617	22.4180990472138	22.1299857509332	22.2104216690635	22.3126137427734	21.981755806787	21.9554338897232	21.5930056122183	21.7189246068753	21.8400359092398	21.9234348418181	21.7724920120697	21.7379001844609	21.5589210919119	21.4804062063465	21.3889888461056	21.8165622395395	22.0544903602112	22.1336265609086	22.2984115038402	22.2448204696123	22.2744319042577	22.2509073932211	22.2507937187385	21.9863948816448	22.0472168664497	22.1203838765506	21.9206494892125	21.2703836941647	21.9354142508075	21.6893709786436	21.5296850672758	21.4351044224961	21.4249487868965	22.061253720013	21.6897856191313	21.494347013095	22.2127532463826	22.235090960184	22.2004924384299	22.2595814240935	22.2456869377055	22.2095181122509	22.2057166991749	22.1289013589643	22.1844512102256	22.169902296032
P37773	21.2564074498329	21.3982115294046	21.3238975970103	21.3383367249765	21.328433997107	21.3817258380914	21.3329540152834	20.839525071425	21.4052543534389	21.4405910853686	21.7213089863069	21.6013732080268	21.7043439473365	21.5799416260492	21.6410062085335	21.6187209330309	21.6421051729696	21.6861319677232	21.7141393590349	21.606439903921	21.3036358199275	21.3905393083934	21.4170547216711	21.3667558012388	21.3381714723783	21.3194176518425	21.2834480909099	21.4252169519511	21.4113766880502	21.3713112328314	21.6714997871889	21.6219868914312	21.6734053342251	21.3427951195843	21.3563954758302	21.75735962711	21.6442113948297	21.5474084014653	21.6550353735714	21.2418018017705	21.3457380827071	21.3536309172742	21.0031146154208	21.4609461333817	21.2829917607893	21.1603204118131	21.514446914399	21.2680412822003	21.5562693969184	21.6208245078054	21.7425643441428	21.6272541705329	21.7055468101478	21.644484765933	21.7121951320548	21.7112203988325	21.6853064823004	21.5897097912534	21.3777047354872	21.5080913888301	21.3935164170807	21.4684859333343	21.4455094599954	21.4130225919669	21.5744017285697	21.34203904928	21.3948812135833	21.3769874310594	21.5657374287966	21.5404621648629	21.4219360127074	21.5827117222888	21.5474377631122	21.4482149079132	21.5392691671798	21.5610306118968	21.476198328701	21.5737648785181	21.4412714111449	21.0400340447584	21.4563042576189	21.2754178152529	21.2970530408763	21.2062271645396	21.3000023907335	21.5260866686922	21.275895830593	21.2440150485483	21.7050937235038	21.5875676610255	21.5349766001023	21.6480337535241	21.743848886577	21.655069400154	21.659486478371	21.6085744959797	21.6982158953455	21.6004243990465
P37774	21.8527567887055	21.8574404596896	21.9643976987301	21.8182645180794	21.6314517670926	21.9665631590366	21.997381367188	21.8916872722345	21.7973775305232	21.78514386104	21.7646365613775	22.0604924704645	21.8294615974948	21.9668784877032	21.8230991214439	21.9179744581368	21.9174578218167	21.9220620190586	21.7544912375349	21.8720649484868	21.6427785848697	22.0002435455482	21.8283451165116	21.9372212963643	21.6320705201201	21.9635637712128	22.1192825583466	21.8140183650122	21.8960674035901	21.7872517960364	22.0520891941603	21.8435282724862	21.9937391754777	21.618226779631	21.8602828782619	21.8216364900397	21.8750332711854	21.9389177144041	21.8045424959861	21.5728671613698	21.7187053699437	21.9757452282784	21.7865935837083	21.9491946937287	21.6685923127621	21.6906097392313	21.7981512450766	21.6661438119957	21.9032995205205	22.0560636220969	21.928905401755	22.0504887094616	21.8994441015477	21.9981969534329	22.0929423425406	21.9583186527501	21.953755227076	21.9072311124124	21.9118189421349	21.9510889584323	21.8923090690033	21.8523205505683	21.6418940937551	21.9132376288837	21.8669070719175	21.9995169932542	21.680729897772	21.7801564191661	21.980875488248	21.7559904623592	22.0479534977363	21.9311124688713	21.9053678920093	21.8817990871787	21.7781715200556	21.6817000119436	21.9622260608038	21.9595438424435	21.6769218274843	21.8869892809414	21.8994703686108	21.711910733579	21.7352443745148	21.7822614307088	21.9499065791614	21.6200124233233	21.7244957480259	21.8588135911498	21.8695192772203	21.8303681720339	22.2807580646137	21.8442124524624	21.9960007768278	21.9663897940213	21.8442672817969	21.9847380730237	22.0159648121276	21.8790416272938
P37794	18.7837163281337	18.5893611180479	18.4169757769635	18.3040988118321	18.2786909693826	18.3049090912801	18.7736378808743	18.7211394304049	18.7169639076469	18.2496256488976	18.04883553496	18.4355091128425	17.8051064761685	17.9208964807198	18.2650756398081	17.9220843938207	18.1508389517613	18.2475333020168	18.151032412981	18.286333372496	18.4713039995778	18.7996725783895	18.5336518532114	18.8069550832885	18.5781077310573	18.6035801206646	18.7847618872339	18.237782101153	18.6051318721668	18.9439713471884	18.1261010312905	18.2098010048654	18.0567186058279	17.8381438351957	17.5773794892683	17.9783182747093	18.1148491643626	17.7595921097676	18.3145319995856	18.7602940322347	18.83091868495	18.7366407720436	18.5790088231815	18.90071274122	18.7880050440573	18.5123620940336	18.9709505827	18.7109023601361	17.7967080594781	17.827609914419	18.099715879728	17.8737062959667	18.1181634081986	17.9764280118175	18.0500835889972	17.8475646242771	17.9549733694294	17.3939211548914	19.0127979015188	18.6439809125377	18.7940414359339	18.6714033934974	18.5621905659131	19.0296109205648	18.8132752121088	18.3688870460633	18.3482848976473	19.0140249505771	17.7978568885389	18.0365027046716	18.0174722099011	17.7335358397086	17.9833099446321	17.8246057619056	17.8792078137037	18.0342743202854	17.9638927878212	17.8515655548906	18.6463718115147	18.2931528840124	18.1851769457434	18.4730897195233	18.176493600724	18.6682961599449	18.2242395107871	18.4313186174005	18.5035234239297	18.1763362004744	18.079222205625	18.0465687192187	18.3152756162906	18.2180654461475	18.0078128629329	18.4074915427279	18.5674931103258	18.2173385865952	18.4038327483464	18.3813560570445
P37902	24.5690142882356	24.3172728429527	24.4853856557815	24.6412560355966	24.9184366074449	24.6317498953585	24.4329667189119	24.9985721448739	24.6506356849825	24.6320830650249	23.7728806159275	23.6799831714554	23.8165639206342	23.7929436934822	23.7341868997564	23.8580120345316	23.6803261918717	23.5512800959862	23.958453090131	23.5936071157915	24.3457809283532	24.5880474151709	24.7987639330475	24.6532585267712	24.4175349051049	24.5715114484749	24.9400466639336	24.5268343670779	24.8161323281057	24.6336488605966	23.7629613862586	23.7693848083978	23.9163481187135	23.6956157237766	23.6386188766594	23.6948447640524	23.8851815924139	23.6540122675751	23.7019842022181	24.9413595934491	24.7048767194	24.7813512725677	24.7671223256305	24.6435100944518	24.8335831996654	24.8988803899568	24.40722283292	24.9288641894804	23.7834243114632	23.5300296956567	23.7815362008247	23.5572226014041	23.7047846283189	23.3757070364215	23.7083719011532	23.6086545815395	23.7523552898729	23.4576144304229	24.281077135961	24.689400708769	24.7596207150422	24.766229791153	24.6005956922584	24.4611347318749	24.734384572945	24.5531271045963	24.7333669825765	24.3285004329238	23.8043864586036	23.8086428599584	24.0794225410679	23.6033951372139	23.8133479553644	23.9152158896107	23.7256422902936	23.7067911180873	23.7756245406048	23.5912657174438	24.487201656613	24.9895433299268	24.6852269811903	24.6574926277033	24.9237705502772	24.799971151259	24.8586089180332	24.484386655895	24.4214298862401	24.5666020115406	23.6748800748147	23.8672731549147	23.7048756560141	23.7531722509657	23.6285612569117	23.7194514162688	23.6489339357985	23.6492789778548	23.473822397489	23.7317990098255
P37903	25.1039831912803	25.1680223600678	24.8600169981782	25.157066675915	25.2038699592529	25.0921887347841	24.9208703376093	25.1773672026062	25.2052157446909	25.1038053008724	23.6092024596947	23.5607210687855	23.4954483380758	23.4481129433863	23.1986312347061	23.5216878068525	23.4978282528232	23.5971094562538	23.6033946529063	23.3896446192338	25.1364131945952	25.2118611137113	25.0361038291038	25.2939236039364	24.8581153142046	25.2360385913579	25.2595109586151	25.1773794191682	25.2625298062557	25.3227277115648	23.712834327412	23.5079842606186	23.7507211708062	22.8969402343559	23.0229610589988	23.5292041706492	23.3717561890897	23.5952230058423	23.4223758760336	25.6044124620325	25.4418523639855	25.4265613347116	25.2815687991432	25.7778703364969	25.4598148419784	25.1110471898638	25.2081121171359	25.3685665032076	23.3572876918356	22.8120498693926	23.3163900193186	23.1968881245642	23.2109717983727	22.945949203392	23.2689322377967	23.3053594902311	23.4486338367699	23.1941886934413	25.3041097171882	25.2680018685618	25.5563062514127	25.1327041625558	25.0795026337187	25.4892987501427	25.0410469539389	24.9332348389169	24.6794927527744	25.3613878123204	23.0518572951017	23.1062710738931	23.4106578239694	23.2235111584681	23.6955723521154	23.572602642358	23.4341133580411	23.5085624649694	23.6022229970761	23.4362690808799	25.6233357331636	25.4110373628733	25.36594079151	25.3064956186151	25.1240380859757	25.1843339660958	25.2583338596476	25.3718845688816	25.6589694755973	25.145684298481	23.4441551803565	23.0359706090378	23.3225789177581	22.820191814229	23.4578713945697	23.3929658048701	23.3033334270677	23.1771971375969	23.3667345393719	23.1883224094731
P37908	18.6560672535702	18.678526621515	18.7250127033038	18.8217296592209	18.83667038728	18.7506635016661	18.6389749170639	17.9067139104357	18.6481303187848	18.8294390994813	18.9401075918047	18.8513617315802	18.9571068119668	18.9603345295676	18.876018497958	18.992697314758	18.768464930585	18.772537870448	19.0114845251434	18.8465772990683	18.8267557878015	18.800572079428	18.9552765095647	18.8740662614745	18.6708234644712	18.6178458813539	18.6357145384664	18.5801735202266	18.7951405618081	18.9159554298182	18.9965645479941	18.8838989100221	18.8501784997822	18.4569989554773	18.4624349135898	18.8892100867187	18.9027977591641	18.6764903922842	18.843774297041	18.6552299122984	18.4358172856187	18.5660053529609	18.3990185061152	18.8456466682902	18.4264848888313	18.5178010962696	18.8039989679857	18.5347394488933	18.9232250394456	19.2472836250984	19.0786960768979	18.6636362234666	18.8471768048117	18.9623069801745	18.9817129056721	18.8914562502984	18.982121214117	19.015905369501	18.7901548951747	18.6515645545002	18.6194319900698	19.0933015663518	18.7745129010365	18.948261042504	18.7386781536412	18.6541483290622	18.7531837318351	18.7883352438089	18.9144432819703	18.6609507452615	18.6526486200912	19.0158901177204	18.6336837237004	18.6426009688547	18.843084706431	18.8297221878131	18.7379125322306	18.7096079994344	18.7562883045974	18.6774342804434	18.7681507603101	18.7285126286931	19.1327679697166	18.9091314120541	18.8536309282787	18.764460484336	18.811651918753	18.7294041870292	18.8737102664656	18.361426923126	18.8152648996646	18.7100629576693	18.7479602662485	18.6813953863172	18.5562301622514	18.9791720398054	18.8783419229161	18.6984652798044
P38038	23.4855764761544	23.4846435879341	23.444280404665	23.4803395568846	23.309022449213	23.4966993790124	23.3970516564566	22.9256670027985	23.4398966948724	23.4773380065906	23.9177237668205	23.882366304255	23.9191034703256	23.8452492969886	23.8787734091305	23.853013691598	23.8277129088869	23.9060840892633	23.9476840209572	23.7840794042852	23.3195623768198	23.4043013394489	23.3016854091626	23.5543689338671	23.5163501284061	23.4956198947915	23.5075904026237	23.4424286609481	23.437777684607	23.4590054988439	23.9677845986213	23.8553307673682	23.8065352457236	23.7400195660952	23.65872115208	23.9736556565251	23.8145072513765	23.6897325141754	23.8927129209934	23.3053937385762	23.4109597524984	23.5383101280845	23.2531763999849	23.4715006593227	23.4116187605696	23.3437880920675	23.5145154035121	23.3521597748454	23.6146689778958	23.8045502500485	23.8494256047308	24.0405518698841	24.0128939235917	23.9815979714672	23.9305360673258	23.9276276990955	23.6772838120811	23.804846870148	23.5183216520597	23.5005990525047	23.6593993868866	23.5573423961453	23.5397079180927	23.5045222826124	23.4506116016995	23.4356145748233	23.5545436244907	23.5630384999769	23.8335199302233	23.86861794294	23.4648953707047	23.7820511732725	23.7962165901357	23.607769138267	23.7239179496901	23.7385470069328	23.6998855171243	23.8860170942028	23.5237354769102	23.3769433510257	23.5139453454656	23.4505788630939	23.4207959386151	23.4527770431014	23.4450733442858	23.6489404270102	23.6358546539471	23.4883335950171	23.8997589075616	23.5673154872035	23.8818652827414	23.7589355463992	24.0003298722831	23.6374789270601	23.704354100732	23.6754364916258	23.8198900944189	23.7917604392359
P38051	19.5309235680401	19.6864378353714	19.7396165552054	19.6596313410954	19.467347724614	19.6336495571505	19.5671643484124	18.944843520969	19.7318522803408	19.6368584176156	19.4595343937827	19.4838180165055	19.4953058041639	19.3498565487751	19.4813298413299	19.4063595234425	19.4605196405621	19.5257204981248	19.4317584944607	19.4999219735255	19.8911926198754	19.4303311537984	19.5535143960047	19.5490913974927	19.7145810914118	19.6570344216152	19.5338083050042	19.5271068219221	19.6216850722849	19.6170676234313	19.4352742308748	19.4333108308793	19.544540548906	19.2594077785836	19.2736551381882	19.5059327204056	19.3613174114214	19.4712714622463	19.3818067326747	19.6529377152921	19.5840875046035	19.6894353155776	19.6341947523433	19.8620880088552	19.6118362501235	19.6183975552037	19.6016024991797	19.4944439535704	18.9940499957844	19.1797608594138	19.552477512908	19.5288805504432	19.4075917787194	19.4429207059157	19.4921553001784	19.5936147577167	19.4295850279395	19.1917757758687	19.6979653429874	19.7237876853552	19.5108195196844	19.7301974731709	19.6644426838968	19.7602958200176	19.4816306703766	19.4970456134843	19.3979353972764	19.6603962460126	19.3807815024375	19.3538816889732	19.5243742168314	19.4353764813088	19.4032660998734	19.2917159699318	19.57616258807	19.180065189565	19.4316440280374	19.5412234681353	19.5513354147317	19.4357271601812	19.7687967194598	19.635408841596	19.5977958501915	19.6834375220071	19.7839818667462	19.8010352787101	19.3252990697978	19.4982032625324	19.6161516363899	19.4141712521812	19.4566172976269	19.3264553918642	19.443917002992	19.4895028912142	19.2442499683975	19.2347515536757	19.3717571820585	19.5007167573086
P38105	19.1150210427244	18.9746781828796	20.0747062055268	19.6124713168835	18.7948614008623	19.099941345863	19.7365105664654	19.7699212014868	19.5622652942528	19.6547297262914	18.5030466471078	18.6623828540847	18.5074725738218	18.76739059149	18.8763387080122	18.8320484394703	18.8596585098463	18.6538468825078	18.4578398108513	19.0194432230308	19.4656062199682	19.4165670890193	19.2634573919002	19.1148637778543	19.358923482299	19.8802227833829	19.9873247215356	19.2188857803513	19.2182065355419	18.9373877651125	18.5743324775295	18.9439296606586	18.6357908764444	18.78091409069	18.8639466525146	18.4597935800331	18.6994456515297	18.9643691847966	19.1856091012598	19.262476367829	19.4622365957708	19.0810305919544	19.9735459989725	18.8284389531509	19.4592476714977	20.2874792177096	18.9801812204557	19.7396817237774	18.6139735243121	18.6157033984822	18.6722116361166	18.6608476411749	18.363319115196	18.9018901600019	18.7608723739729	18.7075102088568	19.0059066492383	18.7469491548667	19.1143152293953	19.6523885005712	19.0587215977413	19.5201569128982	19.8140663900527	18.9755585606845	20.0195775840385	20.346413479528	20.0701193785099	19.1782928743757	18.6817516820588	18.5831150333919	18.4225123563454	18.6948934257796	18.4225767590786	18.7356419409369	18.8298473857635	18.552482139433	18.5519562064458	18.3525932503135	19.0062883843196	20.0353674254076	19.4110514147889	19.8864433952409	19.6903414035488	19.9432316512637	20.1116003776355	18.9423827849742	19.2553336895281	19.8363432394461	18.5013077067456	19.0166583631018	18.8035765776953	18.2323654980483	18.3750087392641	18.5365440616722	18.4160518510644	18.7993484117969	18.2322425447714	18.534322695406
P38489	22.3718114810653	22.4634232112697	22.4254045970248	22.4075644591399	22.1633624216974	22.457768866277	22.3943403039894	22.4366869040178	22.5409118289339	22.394880588846	22.6289566258164	22.7298920296057	22.6059852471994	22.6829748522733	22.7026603565221	22.6654864527531	22.7107233785877	22.7002455874667	22.6269154348723	22.8025522773969	22.3372199931272	22.5704679839927	22.3806241718067	22.478917578994	22.2779950824819	22.3601245617746	22.5861326270779	22.3882913100708	22.4341293743552	22.4348744573661	22.6007038524822	22.7197586447472	22.7249550253782	22.5977812027009	22.4171010023404	22.61169809384	22.7599638644018	22.7559486162462	22.7461539575389	22.5404982126543	22.4327843261214	22.4933100916017	22.2688545786473	22.5347887123638	22.4898953728501	22.3749282833883	22.3177527744826	22.4600309217641	22.8116584499378	22.6537525656092	22.722141321562	22.6017884683973	22.6254609349522	22.5529325599022	22.7108457567574	22.7027978912563	22.7379187572755	22.5125020545184	22.3221413514177	22.4478111982451	22.4321706010968	22.4435103300871	22.3596244718846	22.3193875815943	22.4044686193527	22.2251822809824	22.1667285221484	22.291309360851	22.6798170270217	22.7849994831186	22.8362890942068	22.6882791243575	22.7327093894486	22.8454041690758	22.6798662372192	22.8032123957072	22.7470839592391	22.7042831945117	22.450923045367	22.2762124468643	22.4921607591482	22.3653185197463	22.3742098954805	22.2992633182142	22.3201662048643	22.3639064309292	22.4194603768603	22.4169048772042	22.7754098638696	22.6989518001743	22.7555863606762	22.6255243605995	22.6685577391271	22.8406375290386	22.7159344846508	22.6556522098844	22.7211163891381	22.6519034969681
P38506	20.0648177966893	19.9666186112506	19.8337294789683	19.837424560385	19.7008981743523	20.1271512674152	19.9763448855629	20.301068783992	20.056775412543	20.0408022988204	20.0043229483526	19.9251247756015	20.0747123968529	19.6573774818395	19.8092614496563	19.8319119868273	20.0974646933626	20.0922929649454	20.0307723291299	19.7652852246224	19.8162002364233	20.4530864009038	19.9396117352157	20.1892797396021	20.1893351982492	19.9998542989109	19.8430237447822	20.3811699262556	20.0765584878782	19.9462981700054	19.6330750144558	19.8991880867716	19.7415178538731	19.6834676705917	19.7158718976632	19.8977589107786	19.9118745584651	20.0847040963912	19.9686807760813	20.2708672016409	20.0180389322931	20.3132265060921	19.8451025677013	20.2144222438297	20.0954387313378	19.7870008831555	20.280629862589	20.1531270999174	20.0564246912055	19.8421019226874	19.7830819930613	19.590888682823	19.7654705616394	19.6764812080697	19.9143828631767	19.8311951452146	19.8694297277118	19.7299236203469	20.437368552144	20.0922329738784	20.08593790212	20.0615105289672	19.8777491831849	20.3357833247783	19.8911271851803	19.8352380976922	19.7211972681267	20.2726325617458	19.897269000029	19.7771785741347	19.9518724477502	20.0312585801382	19.7681666135282	19.9825270236787	19.6184104828684	19.6938259335553	19.9401563243817	19.936122788522	20.2725052586044	19.7727623092201	19.9049312180467	20.3370736399599	20.2573039256273	20.3014490718216	20.2971060250886	20.3400105400369	20.3699407504098	20.0939837698472	19.8730212468686	19.8750498819647	19.8926821806784	19.8466333871721	19.7063161076482	19.5552489316929	19.5675071379144	19.5586851101193	19.9200465712686	19.5772729608125
P38521	23.3653213337911	23.2742833239613	23.1961442013469	23.1660575574774	23.4622396404209	23.0624099109779	23.4108034955411	23.8869317603183	23.3772199152792	23.296882479847	23.2170220609193	23.2676776260771	23.2229177391253	23.1099656771416	23.0845640044791	23.10138946121	23.1016116315747	23.0197924968194	23.0591154109207	23.1721920918666	23.401252597948	23.5546067673857	23.3943508673115	23.6480257420296	23.4117457401727	23.5481269533068	23.6133552449695	23.0909300811379	23.7152022448944	23.3588565526316	23.3127780650013	22.9573648603852	23.3800253511833	22.6387864065608	23.0107575705881	22.8454350864285	22.9330333306937	22.9491204901567	23.0518172787474	23.8913610352259	23.4624827378823	23.386229987531	23.4215562574707	23.4640584864739	23.6070962970979	23.5728975357884	22.9873116233659	23.5145794561657	23.1410041679785	23.0393529703692	23.0829408599726	23.0205550096947	23.0290812624544	22.8274286914202	23.0391518745784	23.1747372993083	23.1659965099336	22.5938454604046	23.2178446769501	23.4132816161049	23.5790599999566	23.5525116689908	23.3046588830262	23.5956337659731	23.2039320565823	22.9811436474186	23.1203945521778	23.4395623731556	22.9419556335059	23.0817635537384	23.3230780778173	22.9360635323428	23.4168243284104	23.2169229022332	23.2082971017164	23.1312006864386	23.1091355342448	23.0996427504873	23.7385605323563	23.2827449160787	23.325454215149	23.6207670361177	23.5399791314205	23.5748559383786	23.5426989520771	23.3895712380907	23.4297819276145	23.2918819411686	23.2175057754455	22.9464854516233	23.2918950669614	23.0366505751438	22.9944934522327	22.9400013207992	23.0347474436054	22.80930215828	23.099366526664	22.7523081715402
